张湾区,420303
竹山县,420323
郧西县,420322
茅箭区,420302
竹溪县,420324
西陵区,420502
猇亭区,420505
远安县,420525
伍家岗区,420503
丹江口市,420381
兴山县,420526
点军区,420504
房县,420325
夷陵区,420506
宜昌市,420500
秭归县,420527
长阳土家族自治县,420528
五峰土家族自治县,420529
襄阳市,420600
襄城区,420602
樊城区,420606
襄州区,420607
当阳市,420582
谷城县,420625
南漳县,420624
宜都市,420581
老河口市,420682
保康县,420626
枝江市,420583
枣阳市,420683
华容区,420703
鄂城区,420704
掇刀区,420804
京山县,420821
东宝区,420802
荆门市,420800
宜城市,420684
梁子湖区,420702
沙洋县,420822
钟祥市,420881
鄂州市,420700
汉川市,420984
云梦县,420923
荆州市,421000
孝南区,420902
沙市区,421002
应城市,420981
大悟县,420922
孝昌县,420921
孝感市,420900
荆州区,421003
安陆市,420982
公安县,421022
监利县,421023
松滋市,421087
黄州区,421102
团风县,421121
石首市,421081
洪湖市,421083
黄冈市,421100
江陵县,421024
红安县,421122
罗田县,421123
英山县,421124
咸宁市,421200
嘉鱼县,421221
浠水县,421125
崇阳县,421223
通山县,421224
黄梅县,421127
麻城市,421181
赤壁市,421281
通城县,421222
随州市,421300
蕲春县,421126
武穴市,421182
咸安区,421202
曾都区,421303
随县,421321
恩施市,422801
广水市,421381
巴东县,422823
恩施土家族苗族自治州,422800
宣恩县,422825
来凤县,422827
利川市,422802
咸丰县,422826
建始县,422822
鹤峰县,422828
芙蓉区,430102
开福区,430105
湖南,430000
潜江市,429005
天门市,429006
天心区,430103
长沙市,430100
岳麓区,430104
雨花区,430111
神农架林区,429021
仙桃市,429004
望城区,430112
宁乡县,430124
长沙县,430121
浏阳市,430181
株洲市,430200
石峰区,430204
天元区,430211
株洲县,430221
芦淞区,430203
荷塘区,430202
攸县,430223
炎陵县,430225
醴陵市,430281
茶陵县,430224
湘潭市,430300
湘乡市,430381
岳塘区,430304
韶山市,430382
衡阳市,430400
湘潭县,430321
珠晖区,430405
雨湖区,430302
雁峰区,430406
南岳区,430412
石鼓区,430407
衡阳县,430421
蒸湘区,430408
衡南县,430422
祁东县,430426
常宁市,430482
邵阳市,430500
衡东县,430424
衡山县,430423
耒阳市,430481
双清区,430502
北塔区,430511
大祥区,430503
邵东县,430521
新邵县,430522
邵阳县,430523
隆回县,430524
洞口县,430525
绥宁县,430527
新宁县,430528
城步苗族自治县,430529
武冈市,430581
岳阳楼区,430602
岳阳市,430600
君山区,430611
云溪区,430603
华容县,430623
岳阳县,430621
湘阴县,430624
汨罗市,430681
平江县,430626
临湘市,430682
常德市,430700
安乡县,430721
武陵区,430702
鼎城区,430703
汉寿县,430722
临澧县,430724
澧县,430723
桃源县,430725
津市市,430781
石门县,430726
张家界市,430800
永定区,430802
武陵源区,430811
赫山区,430903
南县,430921
桑植县,430822
益阳市,430900
资阳区,430902
安化县,430923
桃江县,430922
慈利县,430821
沅江市,430981
郴州市,431000
苏仙区,431003
北湖区,431002
宜章县,431022
永兴县,431023
嘉禾县,431024
桂阳县,431021
临武县,431025
安仁县,431028
永州市,431100
汝城县,431026
桂东县,431027
资兴市,431081
零陵区,431102
道县,431124
祁阳县,431121
东安县,431122
怀化市,431200
双牌县,431123
新田县,431128
冷水滩区,431103
江华瑶族自治县,431129
鹤城区,431202
江永县,431125
宁远县,431126
蓝山县,431127
中方县,431221
麻阳苗族自治县,431226
靖州苗族侗族自治县,431229
通道侗族自治县,431230
溆浦县,431224
辰溪县,431223
芷江侗族自治县,431228
新晃侗族自治县,431227
洪江市,431281
娄底市,431300
沅陵县,431222
会同县,431225
娄星区,431302
湘西土家族苗族自治州,433100
吉首市,433101
冷水江市,431381
双峰县,431321
新化县,431322
涟源市,431382
泸溪县,433122
永顺县,433127
花垣县,433124
保靖县,433125
凤凰县,433123
荔湾区,440103
龙山县,433130
越秀区,440104
广州市,440100
海珠区,440105
古丈县,433126
广东,440000
天河区,440106
南沙区,440115
韶关市,440200
番禺区,440113
黄埔区,440112
武江区,440203
浈江区,440204
增城区,440118
从化区,440117
白云区,440111
花都区,440114
曲江区,440205
始兴县,440222
新丰县,440233
南雄市,440282
乐昌市,440281
罗湖区,440303
深圳市,440300
福田区,440304
仁化县,440224
翁源县,440229
南山区,440305
乳源瑶族自治县,440232
宝安区,440306
香洲区,440402
盐田区,440308
龙岗区,440307
珠海市,440400
龙湖区,440507
汕头市,440500
金平区,440511
斗门区,440403
金湾区,440404
濠江区,440512
佛山市,440600
潮南区,440514
三水区,440607
南海区,440605
高明区,440608
潮阳区,440513
禅城区,440604
南澳县,440523
澄海区,440515
顺德区,440606
江门市,440700
江海区,440704
新会区,440705
台山市,440781
蓬江区,440703
鹤山市,440784
恩平市,440785
开平市,440783
湛江市,440800
赤坎区,440802
霞山区,440803
坡头区,440804
遂溪县,440823
徐闻县,440825
廉江市,440881
麻章区,440811
雷州市,440882
茂名市,440900
吴川市,440883
电白区,440904
茂南区,440902
化州市,440982
高州市,440981
信宜市,440983
肇庆市,441200
广宁县,441223
德庆县,441226
怀集县,441224
四会市,441284
惠州市,441300
封开县,441225
端州区,441202
惠城区,441302
鼎湖区,441203
高要区,441204
惠阳区,441303
大埔县,441422
惠东县,441323
梅江区,441402
丰顺县,441423
梅县区,441403
博罗县,441322
五华县,441424
龙门县,441324
平远县,441426
梅州市,441400
城区,441502
陆丰市,441581
海丰县,441521
陆河县,441523
源城区,441602
兴宁市,441481
河源市,441600
蕉岭县,441427
紫金县,441621
龙川县,441622
汕尾市,441500
连平县,441623
阳西县,441721
和平县,441624
阳江市,441700
清远市,441800
东源县,441625
清城区,441802
阳东区,441704
阳春市,441781
江城区,441702
清新区,441803
阳山县,441823
中山市,442000
佛冈县,441821
英德市,441881
连州市,441882
湘桥区,445102
连山壮族瑶族自治县,441825
潮州市,445100
连南瑶族自治县,441826
东莞市,441900
潮安区,445103
揭东区,445203
揭阳市,445200
惠来县,445224
普宁市,445281
饶平县,445122
云浮市,445300
云城区,445302
榕城区,445202
云安区,445303
揭西县,445222
罗定市,445381
新兴县,445321
郁南县,445322
南宁市,450100
广西,450000
西乡塘区,450107
兴宁区,450102
良庆区,450108
邕宁区,450109
隆安县,450123
武鸣区,450110
马山县,450124
青秀区,450103
江南区,450105
横县,450127
上林县,450125
城中区,450202
鱼峰区,450203
宾阳县,450126
柳州市,450200
柳南区,450204
鹿寨县,450223
融水苗族自治县,450225
融安县,450224
三江侗族自治县,450226
柳江县,450221
柳北区,450205
柳城县,450222
桂林市,450300
象山区,450304
雁山区,450311
七星区,450305
秀峰区,450302
临桂区,450312
阳朔县,450321
叠彩区,450303
龙胜各族自治县,450328
恭城瑶族自治县,450332
荔浦县,450331
兴安县,450325
梧州市,450400
灵川县,450323
资源县,450329
全州县,450324
永福县,450326
灌阳县,450327
平乐县,450330
万秀区,450403
岑溪市,450481
龙圩区,450406
藤县,450422
长洲区,450405
苍梧县,450421
北海市,450500
海城区,450502
蒙山县,450423
银海区,450503
铁山港区,450512
上思县,450621
东兴市,450681
钦州市,450700
灵山县,450721
合浦县,450521
防城港市,450600
钦北区,450703
港口区,450602
钦南区,450702
浦北县,450722
防城区,450603
港北区,450802
贵港市,450800
覃塘区,450804
港南区,450803
桂平市,450881
玉林市,450900
平南县,450821
兴业县,450924
右江区,451002
北流市,450981
容县,450921
百色市,451000
田阳县,451021
田东县,451022
陆川县,450922
玉州区,450902
福绵区,450903
博白县,450923
平果县,451023
德保县,451024
乐业县,451028
那坡县,451026
西林县,451030
田林县,451029
凌云县,451027
靖西市,451081
贺州市,451100
隆林各族自治县,451031
八步区,451102
昭平县,451121
钟山县,451122
凤山县,451223
东兰县,451224
金城江区,451202
河池市,451200
南丹县,451221
富川瑶族自治县,451123
天峨县,451222
罗城仫佬族自治县,451225
环江毛南族自治县,451226
宜州市,451281
都安瑶族自治县,451228
大化瑶族自治县,451229
来宾市,451300
兴宾区,451302
巴马瑶族自治县,451227
忻城县,451321
象州县,451322
合山市,451381
崇左市,451400
金秀瑶族自治县,451324
武宣县,451323
江州区,451402
扶绥县,451421
宁明县,451422
海南,460000
秀英区,460105
海口市,460100
龙华区,460106
大新县,451424
琼山区,460107
天等县,451425
凭祥市,451481
龙州县,451423
美兰区,460108
海棠区,460202
天涯区,460204
崖州区,460205
三沙市,460300
吉阳区,460203
三亚市,460200
西沙群岛,460321
琼海市,469002
五指山市,469001
南沙群岛,460322
儋州市,469003
中沙群岛的岛礁及其海域,460323
文昌市,469005
万宁市,469006
临高县,469024
乐东黎族自治县,469027
定安县,469021
昌江黎族自治县,469026
白沙黎族自治县,469025
陵水黎族自治县,469028
保亭黎族苗族自治县,469029
东方市,469007
澄迈县,469023
屯昌县,469022
琼中黎族苗族自治县,469030
涪陵区,500102
大渡口区,500104
万州区,500101
渝中区,500103
江北区,500105
重庆,500000
沙坪坝区,500106
大足区,500111
渝北区,500112
北碚区,500109
南岸区,500108
綦江区,500110
九龙坡区,500107
巴南区,500113
合川区,500117
永川区,500118
南川区,500119
长寿区,500115
铜梁区,500151
璧山区,500120
黔江区,500114
江津区,500116
城口县,500229
丰都县,500230
梁平县,500228
垫江县,500231
潼南区,500152
荣昌区,500153
开县,500234
忠县,500233
奉节县,500236
武隆县,500232
云阳县,500235
巫山县,500237
巫溪县,500238
成都市,510100
酉阳土家族苗族自治县,500242
四川,510000
秀山土家族苗族自治县,500241
彭水苗族土家族自治县,500243
石柱土家族自治县,500240
成华区,510108
金牛区,510106
青白江区,510113
龙泉驿区,510112
武侯区,510107
锦江区,510104
新都区,510114
青羊区,510105
大邑县,510129
蒲江县,510131
崇州市,510184
都江堰市,510181
彭州市,510182
邛崃市,510183
新津县,510132
金堂县,510121
双流县,510122
温江区,510115
郫县,510124
自贡市,510300
沿滩区,510311
攀枝花市,510400
东区,510402
西区,510403
自流井区,510302
荣县,510321
仁和区,510411
贡井区,510303
大安区,510304
富顺县,510322
米易县,510421
江阳区,510502
纳溪区,510503
盐边县,510422
龙马潭区,510504
泸州市,510500
泸县,510521
德阳市,510600
古蔺县,510525
叙永县,510524
合江县,510522
旌阳区,510603
什邡市,510682
绵阳市,510700
绵竹市,510683
罗江县,510626
广汉市,510681
涪城区,510703
中江县,510623
游仙区,510704
三台县,510722
盐亭县,510723
北川羌族自治县,510726
安县,510724
江油市,510781
梓潼县,510725
平武县,510727
利州区,510802
广元市,510800
昭化区,510811
朝天区,510812
旺苍县,510821
剑阁县,510823
青川县,510822
苍溪县,510824
遂宁市,510900
船山区,510903
安居区,510904
蓬溪县,510921
射洪县,510922
大英县,510923
内江市,511000
市中区,511002
东兴区,511011
威远县,511024
资中县,511025
隆昌县,511028
乐山市,511100
市中区,511102
沙湾区,511111
五通桥区,511112
金口河区,511113
犍为县,511123
井研县,511124
夹江县,511126
峨边彝族自治县,511132
沐川县,511129
峨眉山市,511181
马边彝族自治县,511133
南充市,511300
顺庆区,511302
高坪区,511303
嘉陵区,511304
南部县,511321
营山县,511322
蓬安县,511323
仪陇县,511324
西充县,511325
彭山区,511403
丹棱县,511424
青神县,511425
眉山市,511400
宜宾市,511500
仁寿县,511421
洪雅县,511423
阆中市,511381
东坡区,511402
翠屏区,511502
南溪区,511503
宜宾县,511521
兴文县,511528
屏山县,511529
广安区,511602
前锋区,511603
广安市,511600
武胜县,511622
珙县,511526
高县,511525
岳池县,511621
江安县,511523
长宁县,511524
筠连县,511527
邻水县,511623
华蓥市,511681
达州市,511700
宣汉县,511722
大竹县,511724
达川区,511703
通川区,511702
开江县,511723
万源市,511781
渠县,511725
雨城区,511802
雅安市,511800
名山区,511803
荥经县,511822
芦山县,511826
巴中市,511900
宝兴县,511827
恩阳区,511903
石棉县,511824
天全县,511825
汉源县,511823
巴州区,511902
通江县,511921
乐至县,512022
南江县,511922
松潘县,513224
理县,513222
资阳市,512000
茂县,513223
汶川县,513221
简阳市,512081
平昌县,511923
雁江区,512002
阿坝藏族羌族自治州,513200
小金县,513227
九寨沟县,513225
安岳县,512021
金川县,513226
黑水县,513228
若尔盖县,513232
甘孜藏族自治州,513300
红原县,513233
康定市,513301
泸定县,513322
丹巴县,513323
壤塘县,513230
阿坝县,513231
马尔康县,513229
九龙县,513324
雅江县,513325
道孚县,513326
白玉县,513331
理塘县,513334
石渠县,513332
乡城县,513336
色达县,513333
甘孜县,513328
得荣县,513338
德格县,513330
稻城县,513337
炉霍县,513327
新龙县,513329
巴塘县,513335
西昌市,513401
凉山彝族自治州,513400
木里藏族自治县,513422
盐源县,513423
德昌县,513424
普格县,513428
会理县,513425
会东县,513426
喜德县,513432
甘洛县,513435
越西县,513434
宁南县,513427
金阳县,513430
美姑县,513436
布拖县,513429
雷波县,513437
冕宁县,513433
昭觉县,513431
云岩区,520103
南明区,520102
乌当区,520112
白云区,520113
花溪区,520111
贵州,520000
开阳县,520121
观山湖区,520115
贵阳市,520100
息烽县,520122
修文县,520123
水城县,520221
汇川区,520303
钟山区,520201
六盘水市,520200
遵义县,520321
盘县,520222
桐梓县,520322
红花岗区,520302
清镇市,520181
遵义市,520300
六枝特区,520203
绥阳县,520323
正安县,520324
湄潭县,520328
务川仡佬族苗族自治县,520326
习水县,520330
道真仡佬族苗族自治县,520325
凤冈县,520327
余庆县,520329
仁怀市,520382
安顺市,520400
赤水市,520381
西秀区,520402
平坝区,520403
毕节市,520500
大方县,520521
织金县,520524
镇宁布依族苗族自治县,520423
金沙县,520523
黔西县,520522
纳雍县,520525
普定县,520422
七星关区,520502
威宁彝族回族苗族自治县,520526
关岭布依族苗族自治县,520424
赫章县,520527
紫云苗族布依族自治县,520425
铜仁市,520600
德江县,520626
思南县,520624
印江土家族苗族自治县,520625
江口县,520621
石阡县,520623
玉屏侗族自治县,520622
碧江区,520602
万山区,520603
普安县,522323
望谟县,522326
安龙县,522328
晴隆县,522324
黔东南苗族侗族自治州,522600
册亨县,522327
贞丰县,522325
凯里市,522601
兴义市,522301
黔西南布依族苗族自治州,522300
松桃苗族自治县,520628
沿河土家族自治县,520627
黄平县,522622
施秉县,522623
兴仁县,522322
镇远县,522625
三穗县,522624
黎平县,522631
雷山县,522634
锦屏县,522628
麻江县,522635
丹寨县,522636
榕江县,522632
从江县,522633
黔南布依族苗族自治州,522700
剑河县,522629
台江县,522630
天柱县,522627
岑巩县,522626
都匀市,522701
福泉市,522702
荔波县,522722
三都水族自治县,522732
平塘县,522727
瓮安县,522725
独山县,522726
龙里县,522730
贵定县,522723
罗甸县,522728
长顺县,522729
云南,530000
昆明市,530100
惠水县,522731
五华区,530102
晋宁县,530122
呈贡区,530114
富民县,530124
宜良县,530125
官渡区,530111
嵩明县,530127
盘龙区,530103
禄劝彝族苗族自治县,530128
西山区,530112
寻甸回族彝族自治县,530129
安宁市,530181
东川区,530113
石林彝族自治县,530126
曲靖市,530300
富源县,530325
宣威市,530381
陆良县,530322
罗平县,530324
师宗县,530323
麒麟区,530302
红塔区,530402
马龙县,530321
沾益县,530328
玉溪市,530400
会泽县,530326
新平彝族傣族自治县,530427
易门县,530425
江川县,530421
峨山彝族自治县,530426
澄江县,530422
通海县,530423
元江哈尼族彝族傣族自治县,530428
华宁县,530424
隆阳区,530502
龙陵县,530523
腾冲市,530581
昌宁县,530524
保山市,530500
昭通市,530600
施甸县,530521
大关县,530624
镇雄县,530627
彝良县,530628
水富县,530630
永善县,530625
鲁甸县,530621
威信县,530629
巧家县,530622
绥江县,530626
盐津县,530623
昭阳区,530602
丽江市,530700
永胜县,530722
华坪县,530723
普洱市,530800
古城区,530702
宁蒗彝族自治县,530724
思茅区,530802
玉龙纳西族自治县,530721
宁洱哈尼族彝族自治县,530821
江城哈尼族彝族自治县,530826
西盟佤族自治县,530829
临沧市,530900
孟连傣族拉祜族佤族自治县,530827
临翔区,530902
澜沧拉祜族自治县,530828
景东彝族自治县,530823
墨江哈尼族自治县,530822
镇沅彝族哈尼族拉祜族自治县,530825
景谷傣族彝族自治县,530824
云县,530922
凤庆县,530921
牟定县,532323
镇康县,530924
耿马傣族佤族自治县,530926
双江拉祜族佤族布朗族傣族自治县,530925
楚雄彝族自治州,532300
永德县,530923
楚雄市,532301
沧源佤族自治县,530927
双柏县,532322
南华县,532324
永仁县,532327
武定县,532329
姚安县,532325
禄丰县,532331
大姚县,532326
元谋县,532328
红河哈尼族彝族自治州,532500
蒙自市,532503
屏边苗族自治县,532523
建水县,532524
石屏县,532525
个旧市,532501
弥勒市,532504
泸西县,532527
开远市,532502
河口瑶族自治县,532532
砚山县,532622
麻栗坡县,532624
西畴县,532623
红河县,532529
马关县,532625
金平苗族瑶族傣族自治县,532530
文山市,532601
绿春县,532531
文山壮族苗族自治州,532600
元阳县,532528
丘北县,532626
广南县,532627
勐海县,532822
西双版纳傣族自治州,532800
富宁县,532628
大理市,532901
勐腊县,532823
祥云县,532923
漾濞彝族自治县,532922
宾川县,532924
大理白族自治州,532900
景洪市,532801
弥渡县,532925
剑川县,532931
鹤庆县,532932
云龙县,532929
巍山彝族回族自治县,532927
洱源县,532930
南涧彝族自治县,532926
德宏傣族景颇族自治州,533100
永平县,532928
梁河县,533122
怒江傈僳族自治州,533300
陇川县,533124
盈江县,533123
芒市,533103
瑞丽市,533102
泸水县,533321
福贡县,533323
迪庆藏族自治州,533400
德钦县,533422
贡山独龙族怒族自治县,533324
香格里拉市,533401
兰坪白族普米族自治县,533325
维西傈僳族自治县,533423
西藏,540000
林周县,540121
曲水县,540124
尼木县,540123
城关区,540102
堆龙德庆县,540125
当雄县,540122
拉萨市,540100
昂仁县,540226
南木林县,540221
谢通门县,540227
萨迦县,540224
拉孜县,540225
江孜县,540222
定日县,540223
达孜县,540126
日喀则市,540200
白朗县,540228
桑珠孜区,540202
墨竹工卡县,540127
定结县,540231
仲巴县,540232
亚东县,540233
仁布县,540229
吉隆县,540234
康马县,540230
萨嘎县,540236
聂拉木县,540235
江达县,540321
昌都市,540300
类乌齐县,540323
岗巴县,540237
贡觉县,540322
卡若区,540302
丁青县,540324
八宿县,540326
察雅县,540325
芒康县,540328
左贡县,540327
洛隆县,540329
巴宜区,540402
米林县,540422
工布江达县,540421
边坝县,540330
林芝市,540400
墨脱县,540423
波密县,540424
察隅县,540425
朗县,540426
山南地区,542200
乃东县,542221
扎囊县,542222
贡嘎县,542223
桑日县,542224
曲松县,542226
琼结县,542225
措美县,542227
加查县,542229
洛扎县,542228
错那县,542232
浪卡子县,542233
隆子县,542231
那曲地区,542400
比如县,542423
嘉黎县,542422
那曲县,542421
索县,542427
巴青县,542429
尼玛县,542430
聂荣县,542424
班戈县,542428
申扎县,542426
安多县,542425
双湖县,542431
阿里地区,542500
改则县,542526
西安市,610100
噶尔县,542523
措勤县,542527
陕西,610000
日土县,542524
新城区,610102
普兰县,542521
革吉县,542525
札达县,542522
碑林区,610103
莲湖区,610104
雁塔区,610113
阎良区,610114
临潼区,610115
灞桥区,610111
长安区,610116
未央区,610112
高陵区,610117
蓝田县,610122
周至县,610124
户县,610125
印台区,610203
宜君县,610222
宝鸡市,610300
耀州区,610204
王益区,610202
铜川市,610200
岐山县,610323
陇县,610327
凤翔县,610322
金台区,610303
陈仓区,610304
麟游县,610329
凤县,610330
渭滨区,610302
扶风县,610324
眉县,610326
千阳县,610328
杨陵区,610403
太白县,610331
渭城区,610404
秦都区,610402
咸阳市,610400
三原县,610422
泾阳县,610423
乾县,610424
礼泉县,610425
永寿县,610426
彬县,610427
淳化县,610430
兴平市,610481
渭南市,610500
武功县,610431
临渭区,610502
旬邑县,610429
长武县,610428
华县,610521
大荔县,610523
潼关县,610522
合阳县,610524
澄城县,610525
富平县,610528
蒲城县,610526
白水县,610527
延长县,610621
宝塔区,610602
华阴市,610582
延安市,610600
安塞县,610624
子长县,610623
延川县,610622
韩城市,610581
志丹县,610625
洛川县,610629
黄龙县,610631
黄陵县,610632
宜川县,610630
甘泉县,610627
富县,610628
吴起县,610626
汉中市,610700
南郑县,610721
洋县,610723
汉台区,610702
西乡县,610724
城固县,610722
宁强县,610726
勉县,610725
靖边县,610824
横山县,610823
府谷县,610822
留坝县,610729
略阳县,610727
佛坪县,610730
定边县,610825
榆阳区,610802
镇巴县,610728
榆林市,610800
神木县,610821
吴堡县,610829
子洲县,610831
绥德县,610826
安康市,610900
米脂县,610827
清涧县,610830
汉滨区,610902
佳县,610828
汉阴县,610921
平利县,610926
紫阳县,610924
岚皋县,610925
镇坪县,610927
石泉县,610922
宁陕县,610923
旬阳县,610928
白河县,610929
柞水县,611026
商南县,611023
甘肃,620000
镇安县,611025
商洛市,611000
兰州市,620100
山阳县,611024
商州区,611002
洛南县,611021
丹凤县,611022
城关区,620102
七里河区,620103
西固区,620104
榆中县,620123
红古区,620111
金昌市,620300
金川区,620302
嘉峪关市,620200
安宁区,620105
永昌县,620321
皋兰县,620122
永登县,620121
白银区,620402
靖远县,620421
平川区,620403
白银市,620400
景泰县,620423
会宁县,620422
天水市,620500
清水县,620521
甘谷县,620523
秦安县,620522
秦州区,620502
武山县,620524
麦积区,620503
张家川回族自治县,620525
天祝藏族自治县,620623
凉州区,620602
古浪县,620622
民勤县,620621
武威市,620600
张掖市,620700
临泽县,620723
平凉市,620800
崆峒区,620802
泾川县,620821
甘州区,620702
灵台县,620822
高台县,620724
肃南裕固族自治县,620721
民乐县,620722
崇信县,620823
山丹县,620725
酒泉市,620900
肃州区,620902
金塔县,620921
庄浪县,620825
华亭县,620824
静宁县,620826
瓜州县,620922
敦煌市,620982
庆阳市,621000
西峰区,621002
阿克塞哈萨克族自治县,620924
玉门市,620981
肃北蒙古族自治县,620923
庆城县,621021
环县,621022
镇原县,621027
华池县,621023
安定区,621102
定西市,621100
合水县,621024
正宁县,621025
陇西县,621122
临洮县,621124
宁县,621026
通渭县,621121
漳县,621125
渭源县,621123
岷县,621126
文县,621222
西和县,621225
礼县,621226
宕昌县,621223
康县,621224
徽县,621227
两当县,621228
武都区,621202
成县,621221
临夏回族自治州,622900
陇南市,621200
临夏市,622901
临夏县,622921
康乐县,622922
广河县,622924
永靖县,622923
和政县,622925
东乡族自治县,622926
积石山保安族东乡族撒拉族自治县,622927
甘南藏族自治州,623000
合作市,623001
卓尼县,623022
舟曲县,623023
迭部县,623024
临潭县,623021
玛曲县,623025
青海,630000
西宁市,630100
碌曲县,623026
夏河县,623027
城东区,630102
城北区,630105
大通回族土族自治县,630121
湟中县,630122
湟源县,630123
城中区,630103
城西区,630104
海东市,630200
平安区,630203
乐都区,630202
门源回族自治县,632221
循化撒拉族自治县,630225
祁连县,632222
海北藏族自治州,632200
化隆回族自治县,630224
互助土族自治县,630223
海晏县,632223
民和回族土族自治县,630222
刚察县,632224
黄南藏族自治州,632300
海南藏族自治州,632500
贵南县,632525
贵德县,632523
尖扎县,632322
果洛藏族自治州,632600
同仁县,632321
兴海县,632524
玛沁县,632621
班玛县,632622
泽库县,632323
共和县,632521
河南蒙古族自治县,632324
同德县,632522
久治县,632625
达日县,632624
甘德县,632623
玛多县,632626
玉树藏族自治州,632700
杂多县,632722
称多县,632723
玉树市,632701
治多县,632724
囊谦县,632725
海西蒙古族藏族自治州,632800
曲麻莱县,632726
天峻县,632823
冷湖行政委员会,632858
茫崖行政委员会,632859
大柴旦行政委员会,632857
银川市,640100
德令哈市,632802
宁夏,640000
乌兰县,632821
兴庆区,640104
西夏区,640105
格尔木市,632801
都兰县,632822
金凤区,640106
永宁县,640121
大武口区,640202
惠农区,640205
吴忠市,640300
利通区,640302
平罗县,640221
灵武市,640181
石嘴山市,640200
红寺堡区,640303
盐池县,640323
贺兰县,640122
同心县,640324
青铜峡市,640381
西吉县,640422
原州区,640402
彭阳县,640425
隆德县,640423
固原市,640400
泾源县,640424
中卫市,640500
沙坡头区,640502
中宁县,640521
海原县,640522
新疆,650000
乌鲁木齐市,650100
水磨沟区,650105
达坂城区,650107
米东区,650109
头屯河区,650106
乌鲁木齐县,650121
克拉玛依市,650200
天山区,650102
沙依巴克区,650103
新市区,650104
独山子区,650202
克拉玛依区,650203
白碱滩区,650204
鄯善县,650421
高昌区,650402
吐鲁番市,650400
哈密市,652201
伊吾县,652223
乌尔禾区,650205
托克逊县,650422
哈密地区,652200
巴里坤哈萨克自治县,652222
昌吉回族自治州,652300
阜康市,652302
昌吉市,652301
木垒哈萨克自治县,652328
阿拉山口市,652702
温泉县,652723
玛纳斯县,652324
巴音郭楞蒙古自治州,652800
精河县,652722
博乐市,652701
博尔塔拉蒙古自治州,652700
奇台县,652325
呼图壁县,652323
轮台县,652822
库尔勒市,652801
吉木萨尔县,652327
尉犁县,652823
和静县,652827
且末县,652825
阿克苏市,652901
焉耆回族自治县,652826
库车县,652923
若羌县,652824
和硕县,652828
温宿县,652922
沙雅县,652924
新和县,652925
拜城县,652926
阿克苏地区,652900
博湖县,652829
乌什县,652927
阿克陶县,653022
喀什地区,653100
柯坪县,652929
英吉沙县,653123
疏勒县,653122
阿合奇县,653023
阿瓦提县,652928
疏附县,653121
泽普县,653124
克孜勒苏柯尔克孜自治州,653000
喀什市,653101
阿图什市,653001
乌恰县,653024
叶城县,653126
莎车县,653125
岳普湖县,653128
麦盖提县,653127
伽师县,653129
巴楚县,653130
塔什库尔干塔吉克自治县,653131
和田市,653201
和田县,653221
墨玉县,653222
皮山县,653223
和田地区,653200
洛浦县,653224
策勒县,653225
伊宁市,654002
察布查尔锡伯自治县,654022
伊宁县,654021
奎屯市,654003
民丰县,653227
霍城县,654023
霍尔果斯市,654004
于田县,653226
伊犁哈萨克自治州,654000
巩留县,654024
特克斯县,654027
塔城地区,654200
尼勒克县,654028
塔城市,654201
昭苏县,654026
新源县,654025
乌苏市,654202
额敏县,654221
托里县,654224
裕民县,654225
和布克赛尔蒙古自治县,654226
阿勒泰地区,654300
沙湾县,654223
布尔津县,654321
阿勒泰市,654301
福海县,654323
富蕴县,654322
哈巴河县,654324
青河县,654325
吉木乃县,654326
石河子市,659001
阿拉尔市,659002
图木舒克市,659003
五家渠市,659004
深圳,440300
眉山,511400
西乡,610724
杨凌,610403
石岛,264309
乌镇,330400
横店,322118
